Apteka,"
44-100 Gliwice
ul. Derkacza 9
woj.
śląskie
tel. (032) 2321086fax. (032) 2320086       "
Apteka,"
NIP : 631-000-02-79

       "
Apteka,"
40-000
 Katowice

Gliwicka 20
woj.
śląskie
tel. (032) 2539445       "
Apteka,"


       "
Apteka,"
41-500
 Chorzów

Katowicka 154
woj.
śląskie
tel. (032) 2497056fax. (032) 2497096       "
Apteka,"


       "
Beata F.H.,"
44-100
 Gliwice

Portowa 10
woj.
śląskie
tel. (032) 2312301fax. (032) 2311614       "
Becker-Prunte Polska Sp. z o.o.,"


       "
Belka-ĄC,"
41-800 Zabrze
Boboli 2
woj.
śląskie
tel. (032) 2715400       "
Better F.P.U.H.,"


       "
Biedronka,"
44-240 Żory
ul. Wodzisławska 5
woj.
śląskie
tel. (032) 4350882       "
Bis F.H.U.,"


       "
Bistro,"
41-300
 Dąbrowa Górnicza

Kasprzaka 70
woj.
śląskie
tel. (032) 7945079fax. (032) 7946381       "
Biuro Architektoniczne,"


       "
Biuro Rachunkowe,"
44-100
 Gliwice

Pszczyńska 206a
woj.
śląskie
tel. (032) 2302826       "
Biuro Rachunkowe,"


       "
Bjo P.P.U.H.,"
41-100
 Siemianowice Śl.

Fabryczna 5
woj.
śląskie
tel. (032) 2281261fax. (032) 2281384       "
Bogdan-Bis F.H.U.,"


       "
Bomar S.C.,"
41-100
 Siemianowice Śl.

Hedamika 20
woj.
śląskie
tel. (032) 2282379       "
Bonita,"


       "
Bosta Sp. z o.o.,"
41-100
 Siemianowice Śl.

Wyzwolenia 2
woj.
śląskie
tel. (032) 2284711       "
Bosta Sp. z o.o.,"


       "
Broker S.C.,"
42-200
 Częstochowa

Krakowska 80
woj.
śląskie
tel. (034) 3244273       "
Broker Service Sp. z o.o.,"


       "
Brytan S.C. P.H.U.,"
42-200
 Częstochowa

Rędzińska 116
woj.
śląskie
tel. (034) 3621348       "
BS S.C.,"


       "
Codo,"
42-200
 Częstochowa

Jasnogórska 32
woj.
śląskie
tel. (034) 3241564       "
ComfortMed,"


       "
Complex,"
42-200
 Częstochowa

Traugutta 16
woj.
śląskie
tel. (034) 3252000       "
Complex P.H.U.,"


       "
Conoco Poland Sp. z o.o. Stacja Paliw nr 30 Jet,"
42-200 Częstochowa
ul. Warszawska 364a
woj.
śląskie
tel. (034) 3621306       "
Cymes,"


       "
Da Sew P.U.,"
42-200
 Częstochowa

Kamienna 40/42
woj.
śląskie
tel. (034) 3616814       "
Dam-Jan S.C.,"


       "
Dama Pik,"
42-200
 Częstochowa

Gruszowa 64
woj.
śląskie
tel. (034) 3720464       "
Daniela,"


       "
Budchałz,"
32-650
 Kęty

Kościuszki 115
woj.
śląskie
tel. (033) 8451243 w.235       "
Budoprojekt Sp. z o.o.,"


       "
Bumet,"
40-844
 Katowice

Kossotha 9
woj.
śląskie
tel. (032) 2037464       "
C.D.K. 2 S.C.,"


       "
Cargospedia Transport,"
42-200
 Częstochowa

Starzyńskiego 10
woj.
śląskie
tel. (034) 3641991       "
Caro,"


       "
Centrum F.H.,"
42-200
 Częstochowa

Al. Wolności 1/3/5
woj.
śląskie
tel. (034) 3247046       "
Chirurgia Endoskopowa Sp. z o.o. NZOZ,"


       "
Ciepły Dom F.U.H.,"
42-200
 Częstochowa

Al. NMP 35
woj.
śląskie
tel. (034) 3615272       "
Ciuszek,"


       "
Drew-Chem F.H.,"
34-220
 Maków Podhalański

3 Maja 3
woj.
śląskie
tel. (033) 8771740       "
Drewnogal P.P.U.H.,"


       "
Drogbud,"
34-785
 Jordanów

Maczka 29
woj.
śląskie
tel. (033) 2675758       "
Dromex,"


       "
Dywyta,"
42-200
 Częstochowa

Łęczycka 39
woj.
śląskie
tel. (034) 3628558       "
Dziendziel S.C.,"


       "
Echo S.C.,"
42-200 Częstochowa
ul. Gersona 8
woj.
śląskie
tel. (034) 3657477, 3658305fax. (034) 3657477       "
Eden,"


       "
Eko Trans Sp. z o.o.,"
42-200
 Częstochowa

Al. Wolności 1/3
woj.
śląskie
tel. (034) 3655557       "
Eko-Hanbud P.U.H.,"


       "
Dawid,"
42-200 Częstochowa
ul. Morsztyna 3
woj.
śląskie
tel. (0501) 577999       "
Dawil,"


       "
Deko-Spo-Chem,"
42-200
 Częstochowa

Al.Niepodległości 26/30
woj.
śląskie
tel. (034) 3633973       "
Dekor-M F.H.U.,"


       "
Del Mar,"
42-200
 Częstochowa

Jesienna 188
woj.
śląskie
tel. (034) 3636113       "
Delta S.C.,"


       "
Delta-Beton Sp. z o.o.,"
42-200
 Częstochowa

Czecha 21
woj.
śląskie
tel. (034) 3641111       "
Demostenes-Gabinet Logopedyczny,"


       "
DLS S.A.-Centrum Dystrybucyjne,"
42-200
 Częstochowa

Jesienna 44
woj.
śląskie
tel. (034) 3636529       "
Drako P.H.U.,"


       "
Eko-Jas Sp. z o.o.,"
42-200
 Częstochowa

Ogrodowa 2
woj.
śląskie
tel. (034) 3663236       "
Ekoinstal S.C.,"


       "
Ekonomika F.H.U.,"
42-200
 Częstochowa

Wiolinowa 3
woj.
śląskie
tel. (034) 3627378       "
El-Tech S.C.,"


       "
Eldach P.U.H.,"
42-200
 Częstochowa

Mościckiego 18/57
woj.
śląskie
tel. (034) 3221512       "
Elektro-Instal P.H.U.P.,"


       "
Elektroplan,"
42-200
 Częstochowa

Wyspiańskiego 52
woj.
śląskie
tel. (034) 3234475       "
Elektrosprzęt,"


       "
Elizabeth P.P.H.U.,"
42-100
 Kłobuck

Wyszyńskiego 16
woj.
śląskie
tel. (034) 3172450       "
Elko F.U.,"


       "
Elma P.P.U.,"
42-100
 Kłobuck

3 Maja 49
woj.
śląskie
tel. (034) 3172455       "
Elmet F.H.U.,"


       "
Elnet F.H.U.,"
42-300
 Myszków

Kościuszki 27w
woj.
śląskie
tel. (034) 3135023       "
Elpol P.H.U.,"


       "
Elprod Sp. z o.o.,"
32-500
 Chrzanów

Krakowska 17
woj.
śląskie
tel. (032) 7540442       "
Eltak,"


       "
Eltel,"
32-600
 Oświęcim

Więźniów Oświęcimia 10
woj.
śląskie
tel. (033) 8430436       "
Eltom,"


       "
Embi,"
32-600
 Oświęcim

Rynek Główny 20
woj.
śląskie
tel. (033) 8424467       "
Eminent S.C.,"


       "
Etrans Sp. z o.o.,"
42-200
 Częstochowa

Broniewskiego 3
woj.
śląskie
tel. (034) 3252839       "
Euro-Amiwal,"


       "
Euro-Favorit P.U.,"
42-200
 Częstochowa

Andersa 12
woj.
śląskie
tel. (034) 3624494       "
Ewa,"


       "
Ewa,"
42-200
 Częstochowa

Al. Kościuszki 25
woj.
śląskie
tel. (034) 3243110       "
Ewa S.C.,"


       "
Fabet Sp. z o.o.,"
42-200
 Częstochowa

Orkana 56a
woj.
śląskie
tel. (034) 3638485       "
Fadom S.A.,"


       "
Fel-Tank F.H.U.,"
42-200
 Częstochowa

ks. Dzierżonia 3
woj.
śląskie
tel. (034) 3629213fax. (034) 3629213       "
Ferroli Poland Sp. z o.o.,"


       "
Firem Sp. z o.o.,"
42-200 Częstochowa
al. Wolności 26
woj.
śląskie
tel. (034) 3222193       "
Fobis,"


       "
Fokus,"
42-200 Częstochowa
ul. Popiełuszki 2
woj.
śląskie
tel. (0601) 931175       "
Foltex,"


       "
Foto 2000,"
42-200
 Częstochowa

Al. NMP 64
woj.
śląskie
tel. (034) 3244348       "
Foto J.B.J. F.U.H.,"


       "
Foto Szczepański,"
42-200
 Częstochowa

Joselewicza 1
woj.
śląskie
tel. (034) 3242961       "
Foto-Adam,"


       "
Foto-Color,"
42-200
 Częstochowa

Kisielewskiego 8/16
woj.
śląskie
tel. (034) 3641584       "
Foto-Labor-Color,"


       "
Fotojoker Sp. z o.o.,"
42-200
 Częstochowa

Lipowa 1
woj.
śląskie
tel. (034) 3660235       "
Frelich Alicja i Henryk S.C.,"


       "
Frelich Alicja i Henryk S.C.,"
42-200 Częstochowa
ul. Południowa 22
woj.
śląskie
tel. (0501) 356865       "
Gabinet Kosmetyczny,"


       "
Gabinet Kosmetyczny,"
42-200
 Częstochowa

Pl. Daszyńskiego 5
woj.
śląskie
tel. (034) 3246771       "
Galux Z.P.H.U.,"


       "
Ganiek Janina i Piotr S.C.,"
42-200
 Częstochowa

Warszawska 41
woj.
śląskie
tel. (034) 3614578       "
Gartfen,"


       "
Gebrueder Peitz Polska Sp. z o.o.,"
42-200
 Częstochowa

Krakowska 19/21
woj.
śląskie
tel. (034) 3249425       "
Geo-Bud-T.D.M Sp. z o.o.,"


       "
Global S.C. P.H.U.,"
42-200
 Częstochowa

Tartakowa 18
woj.
śląskie
tel. (034) 3243780       "
Glos,"


       "
Goltar,"
42-200
 Częstochowa

Św. Rocha 275
woj.
śląskie
tel. (034) 3627288       "
Goltar F.H.U.,"


       "
Górecki,"
42-200
 Częstochowa

Krakowska 45
woj.
śląskie
tel. (034) 3242631 w. 243       "
Górecki F.H.U.,"


       "
GBG S.A. Oddział Knurów,"
42-200
 Częstochowa

Św. Rocha 272
woj.
śląskie
tel. (034) 3627220       "
Gościniec Saski,"


       "
Granit S.C. P.P.H.U.,"
42-200
 Częstochowa

Al. Wolności 77/79
woj.
śląskie
tel. (034) 3246776fax. (034) 3246779       "
Granit S.C. P.P.H.U.,"


       "
Graph-Print,"
42-200
 Częstochowa

Al. Niepodległości 26/30
woj.
śląskie
tel. (034) 3662527       "
Grawex P.P.H.U.,"


       "
Green Pizza,"
42-200
 Częstochowa

Katedralna 3/5
woj.
śląskie
tel. (034) 3241667       "
Greg,"


       "
Gumi Servis,"
42-200
 Częstochowa

Al. Wolności 54/60
woj.
śląskie
tel. (034) 3145237       "
Gwarancja,"


       "
Gwarancja Sp. z o.o.,"
42-200
 Częstochowa

Srebrna 49
woj.
śląskie
tel. (034) 3619004       "
HA-BA S.C.,"


       "
Hadex F.H.U.,"
42-200
 Częstochowa

Wały Dwernickiego 121
woj.
śląskie
tel. (034) 3651281       "
Halkar P.H.P.,"


       "
Hanka,"
42-200
 Częstochowa

Aniołowska 12
woj.
śląskie
tel. (034) 3256024       "
Hasko,"


       "
Hee P.H.U.,"
42-200
 Częstochowa

Al. NMP 2
woj.
śląskie
tel. (034) 3240962       "
Herbalex,"


       "
Hoły,"
42-200
 Częstochowa

Główna 23
woj.
śląskie
tel. (034) 3681315       "
Hubertus P.H.U.,"


       "
Hydrosolar-3 Sp. z o.o.,"
42-200
 Częstochowa

Warszawska 98
woj.
śląskie
tel. (034) 3612597       "
Hyundai Szostek,"


       "
Ibo P.P.H.,"
42-200 Częstochowa
ul. Mirowska 200
woj.
śląskie
tel. (034) 3617345       "
Igloo S.C.,"


       "
Janina,"
42-200
 Częstochowa

Wypoczynku 54
woj.
śląskie
tel. (034) 3627889       "
Janina,"


       "
Jaro F.H.U.,"
42-200
 Częstochowa

Brzeźnicka 60a
woj.
śląskie
tel. (034) 3257334 w. 29       "
Jesion,"


       "
Joanna F.H.,"
42-200
 Częstochowa

Rędzińska 107
woj.
śląskie
tel. (034) 3621237       "
Jokratour Sp. z o.o.,"


       "
Jola,"
42-200
 Częstochowa

Al. Wolności 77/79
woj.
śląskie
tel. (034) 3241947       "
Jumep,"


       "
Junior,"
42-200
 Częstochowa

PCK 10/3
woj.
śląskie
tel. (034) 3257260       "
Jurkon S.C. F.P.U.H.,"


       "
Immer-Bud,"
42-200
 Częstochowa

1 Maja 5/7
woj.
śląskie
tel. (034) 3615716fax. (034) 3615716       "
Ina,"


       "
Info Graf,"
32-530
 Trzebinia

Kościuszki 130
woj.
śląskie
tel. (032) 6121125       "
Info S.C.,"


       "
ING Bank Śląski S.A. Oddział w Żorach,"
42-200 Częstochowa
ul. Sułkowskiego 13/15/4
woj.
śląskie
tel. (0601) 447568       "
ING Bank Śląski S.A. Oddział w Żorach,"


       "
Agencja Inkasso,"
41-303
 Dąbrowa Górnicza

Wybickiego 1
woj.
śląskie
tel. (032) 2685789fax. (032) 2684873       "
Instal,"


       "
Instal P.H.,"
42-200
 Częstochowa

Odrodzenia 8
woj.
śląskie
tel. (034) 3620484       "
Instalator P.P.H.U.,"


       "
Intertech,"
42-200
 Częstochowa

Al.Niepodległości 14
woj.
śląskie
tel. (034) 3637917       "
Italia,"


       "
Italia,"
42-200
 Częstochowa

1 Maja 21
woj.
śląskie
tel. (034) 3652006       "
Ivon,"


       "
Iwa,"
42-200
 Częstochowa

Bór 53/57
woj.
śląskie
tel. (034) 3661030       "
Jacula Sp. j.,"


       "
Jadmar F.H.U.P.,"
42-200
 Częstochowa

Baczyńskiego 6
woj.
śląskie
tel. (034) 3622218       "
Jama S.C.,"


       "
Jamber S.C.,"
42-200
 Częstochowa

Mirowska 9
woj.
śląskie
tel. (034) 3247590       "
Jan,"


       "
Kama S.C.,"
42-200 Częstochowa
ul. Kilińskiego 32/34
woj.
śląskie
tel. (034) 3664315       "
Kamet,"


       "
Kamrat S.C.,"
42-200
 Częstochowa

Cedrowa 1
woj.
śląskie
tel. (034) 3639627       "
Kancelaria Finansowo-Księgowa Sp. z o.o.,"


       "
Karczma Wiejska,"
42-200
 Częstochowa

Spółdzielczości 4
woj.
śląskie
tel. (034) 3279616       "
Karina,"


       "
Karina F.H.,"
42-200
 Częstochowa

Strażacka 7
woj.
śląskie
tel. (034) 3245510       "
Kas-Mot,"


       "
Katowicka Specjalna Strefa Ekonomiczna S.A. Podstrefa Jastrzębsko-Żorska,"
42-200
 Częstochowa

Katedralna 18
woj.
śląskie
tel. (034) 3243914       "
Kawiarnia i Ogródek,"


       "
Kama,"
42-200
 Częstochowa

Wilgowa 65f
woj.
śląskie
tel. (034) 3659977       "
Kazbud P.P.U.H.,"


       "
Kita Andrzej-Sprzedaż Antyków,"
42-200
 Częstochowa

Warszawska 1
woj.
śląskie
tel. (034) 3247116       "
KJP S.C.,"


       "
KK Kwant Sp. z o.o. P.P.U.H.,"
32-590
 Libiąż

Piłsudskiego 1
woj.
śląskie
tel. (032) 6272166       "
Ko-Land Z.H.U.,"


       "
Kom-Part S.C.,"
42-200
 Częstochowa

Pl. Daszyńskiego 5
woj.
śląskie
tel. (034) 3246771       "
Komenda Miejska Państwowej Straży Pożarnej,"


       "
Kominek F.H.U.,"
42-200
 Częstochowa

1 Maja 19
woj.
śląskie
tel. (034) 3681108       "
Konsek S.C. P.P.H.U.,"


       "
Kontakt II,"
42-200
 Częstochowa

1 Maja 28
woj.
śląskie
tel. (034) 3242061       "
Konzeption S.A.,"


       "
Kor-Med Sp. z o.o. NZOZ,"
42-200
 Częstochowa

Św. Rocha 300
woj.
śląskie
tel. (034) 3224673       "
Korona,"


       "
Kosmos,"
42-200
 Częstochowa

Limanowskiego 11
woj.
śląskie
tel. (034) 3230861       "
Kredyt Bank S.A. Oddział Rybnik Filia nr 3,"


       "
Księgarnia,"
42-200
 Częstochowa

Białostocka 47
woj.
śląskie
tel. (034) 3629920       "
Kujan P.P.H.U.,"


       "
Kwiaciarnia,"
42-200
 Częstochowa

Al. Wolności 7
woj.
śląskie
tel. (034) 3653072       "
Kwiaciarnia,"


       "
Lema,"
42-200 Częstochowa
ul. Kawia 4/16
woj.
śląskie
tel. (034) 3612891       "
Lena,"


       "
Libet 2000 Sp. z o.o.,"
42-200 Częstochowa
ul. Brzeźnicka 46b
woj.
śląskie
tel. (034) 3223545 w. 118fax. (034) 3223545 w. 118       "
Linda,"


       "
LOK-Ośrodek Szkolenia Kierowców,"
42-200 Częstochowa
ul. Krucza 19
woj.
śląskie
tel. (034) 3616920       "
Lux S.C.,"


       "
M & M Sp.j.,"
42-200 Częstochowa
ul. Wały Dwernickiego 121
woj.
śląskie
tel. (034) 3610074 w. 227       "
M i K S.C.,"


       "
M&S F.H.U.,"
42-200 Częstochowa
ul. Targowa 3
woj.
śląskie
tel. (034) 3651789       "
Magat,"


       "
Kwiaciarnia,"
42-200
 Częstochowa

Warszawska 338
woj.
śląskie
tel. (034) 3621198       "
Laboratorium Analityczne S.C.,"


       "
Lakiernictwo Samochodowe,"
42-200
 Częstochowa

Mirowska 12
woj.
śląskie
tel. (034) 3614143       "
Lams Sp.j.,"


       "
Las-Bud P.U.H.,"
42-200
 Częstochowa

Srenrna 10
woj.
śląskie
tel. (034) 3616596       "
Lazar,"


       "
Lazar-E P.P.H.U.,"
42-200
 Częstochowa

Tatrzańska 107
woj.
śląskie
tel. (034) 3629992       "
Le-Mo,"


       "
Lech,"
42-200
 Częstochowa

Rędzińska 50
woj.
śląskie
tel. (034) 6256682       "
Lecznica dla Zwierząt,"


       "
Maxim,"
42-200
 Częstochowa

Sikorskiego 13
woj.
śląskie
tel. (034) 3610843       "
McDonalds Polska Sp. z o.o.,"


       "
Meblomex S.C.,"
42-200
 Częstochowa

Dojazdowa 1
woj.
śląskie
tel. (034) 3650743fax. (034) 3650743       "
Meblomex S.C.,"


       "
Mechanika Pojazdowa,"
41-500
 Chorzów

Maronia 44
woj.
śląskie
tel. (032) 2464784       "
Mechanika Pojazdowa,"


       "
Mechanika Pojazdowa,"
43-500
 Czechowice-Dz.

Legionów 59
woj.
śląskie
tel. (032) 2152261 w. 212       "
Mechanika Pojazdowa,"


       "
Mechanika Pojazdowa,"
42-200
 Częstochowa

Ruska 30a
woj.
śląskie
tel. (034) 3628838       "
Mechanika Pojazdowa,"


       "
Maj-Cher P.P.U.H.,"
42-200
 Częstochowa

Limanowskiego 93
woj.
śląskie
tel. (034) 3236727       "
Majster,"


       "
Maker Sp. z o.o.,"
42-200
 Częstochowa

Podhalańska 18
woj.
śląskie
tel. (034) 3666088       "
Marex,"


       "
Marka,"
42-244
 Mstów

Częstochowska 59
woj.
śląskie
tel. (034) 3284239       "
Marko,"


       "
Mateusz,"
42-200 Częstochowa
ul. Irysowa 4
woj.
śląskie
tel. (034) 3620889fax. (034) 3620889       "
Mateusz S.C.,"


       "
Mati,"
42-200
 Częstochowa

Matejki 51/55
woj.
śląskie
tel. (034) 3658328       "
Mati,"


       "
Mechanika Pojazdowa,"
42-200
 Częstochowa

Podkolejowa 25/31
woj.
śląskie
tel. (034) 3658294       "
Mechanika Pojazdowa,"


       "
Mechanika Pojazdowa,"
42-200
 Częstochowa

Piękna 10
woj.
śląskie
tel. (034) 3659448       "
Mechanika Pojazdowa,"


       "
Med-Art Sp. z o.o.,"
42-200
 Częstochowa

Piłsudskiego 25/27
woj.
śląskie
tel. (034) 3242337       "
Medyk Sp. z o.o. NZOZ,"


       "
Melka,"
32-500
 Chrzanów

Krakowska 12b
woj.
śląskie
tel. (032) 6232500       "
Merino P.P.H.U.,"


       "
Met-Bud P.H.U.,"
32-300
 Olkusz

Sławkowska 20
woj.
śląskie
tel. (032) 6431536       "
MgSystem F.H.U.,"


       "
Oczko 1,"
34-200
 Sucha Beskidzka

Tarnowskiego 1
woj.
śląskie
tel. (033) 8741246       "
OK Buty F.U.H.,"


       "
Oldprint S.C.,"
34-200
 Sucha Beskidzka

Os. Garce 3
woj.
śląskie
tel. (033) 8742230       "
Omega,"


       "
Omega Elektronik Z.P.H.U.,"
41-250 Czeladź
ul. Nowopogońska 3
woj.
śląskie
tel. (032) 2658415       "
Omega S.C.,"


       "
Onko-Dent,"
42-200
 Częstochowa

Rędzińska 46
woj.
śląskie
tel. (034) 3621488       "
Opak Plast,"


       "
Optikos S.C.,"
42-200
 Częstochowa

Wieluńska 23
woj.
śląskie
tel. (034) 3248850       "
Orno,"


       "
Natalia F.H.,"
42-200 Częstochowa
ul. Ułańska 25
woj.
śląskie
tel. (034) 3658698       "
Natura,"


       "
Naturoterapia,"
42-200
 Częstochowa

Warszawska 81/83
woj.
śląskie
tel. (034) 3622256       "
New Face,"


       "
Niepubliczny Zakład Opieki Zdrowotnej Przychodnia Rehabilitacyjna,"
42-200
 Częstochowa

Jesienna 42
woj.
śląskie
tel. (034) 3220314       "
Nimfa,"


       "
Novi F.H.U.,"
42-200
 Częstochowa

Worcella 40/1
woj.
śląskie
tel. (034) 3615377       "
Nowa-Spółdzielnia Mieszkaniowa Administracja nr 4,"


       "
Nowa-Spółdzielnia Mieszkaniowa Administracja nr 5,"
42-200 Częstochowa
ul. Bolesława Chrobrego 18
woj.
śląskie
tel. (0602) 652709       "
Oaza,"


       "
Miga F.H.U.,"
42-200
 Częstochowa

Legnicka 24c
woj.
śląskie
tel. (034) 3666004       "
Mike,"


       "
Mikrus,"
42-200
 Częstochowa

Nenckiego 10
woj.
śląskie
tel. (034) 3621580       "
Mirex P.P.H.,"


       "
Miro-Mar F.H.U.,"
42-200
 Częstochowa

Festynowa 23
woj.
śląskie
tel. (034) 3618023       "
Mirotex,"


       "
Mirotex,"
42-200
 Częstochowa

Al. Niepodległości 34
woj.
śląskie
tel. (034) 3710050       "
MK-Dent,"


       "
Modena,"
42-200
 Częstochowa

Obrońców Westerplatte 9/70
woj.
śląskie
tel. (034) 3251043       "
Modex,"


       "
Pawełek,"
42-200
 Częstochowa

Mirowska 6
woj.
śląskie
tel. (034) 3656805fax. (034) 3656805       "
Pawła Sp. z o.o.,"


       "
Peberow S.A.,"
42-200
 Częstochowa

Warszawska 128/130
woj.
śląskie
tel. (034) 3614933       "
Peberow S.A.-Rybnickie Przedsiębiorstwo Budowlano-Montażowe Baza Techniczna,"


       "
Perdek Z.U.H.,"
42-200
 Częstochowa

Gersona 31
woj.
śląskie
tel. (034) 3657758       "
Perfekt,"


       "
Pharmacon Sp. j.,"
42-200
 Częstochowa

Legnicka 7
woj.
śląskie
tel. (034) 3629109       "
Pianka-Club S.C.,"


       "
Piekarnia,"
42-200
 Częstochowa

Ukryta 42
woj.
śląskie
tel. (034) 3620867       "
Piekarnia,"


       "
Pik S.C.,"
42-200
 Częstochowa

1 Maja 4
woj.
śląskie
tel. (034) 3247624       "
Pina,"


       "
Pinex Z.H.U.,"
42-200
 Częstochowa

Legnicka 7
woj.
śląskie
tel. (034) 3629109       "
Piwiarnia,"


       "
PK,"
42-200
 Częstochowa

Rędzińska 52
woj.
śląskie
tel. (034) 3621156       "
PKO BP S.A.-Oddział,"


       "
Plama,"
42-200
 Częstochowa

Irysowa 4
woj.
śląskie
tel. (034) 3620889       "
Plus,"


       "
Pod Arkadami,"
42-200
 Częstochowa

Gersona 31
woj.
śląskie
tel. (034) 3657758       "
Pod Fontanną,"


       "
Modex S.C.,"
42-200
 Częstochowa

Al. NMP 35
woj.
śląskie
tel. (034) 3651754       "
Mograf S.C.,"


       "
Moto-Kurs,"
42-200
 Częstochowa

Tenisowa 75
woj.
śląskie
tel. (034) 3621251       "
Multi-Service Sp.j.,"


       "
Multicom Sp.j.,"
42-200
 Częstochowa

Brzeźnicka 46a
woj.
śląskie
tel. (034) 3665205       "
Musiuł i S-ka,"


       "
Myśliwiec Sp. z o.o.,"
42-200
 Częstochowa

Zawierciańska 8
woj.
śląskie
tel. (034) 3628485       "
Napired S.C.,"


       "
Narcyz,"
42-200
 Częstochowa

Mostowa 11
woj.
śląskie
tel. (034) 3245034       "
Natal P.H.U.,"


       "
Orno,"
42-200
 Częstochowa

Towarowa 55
woj.
śląskie
tel. (034) 3618205       "
Orno Plus,"


       "
P & B S.C.,"
42-200
 Częstochowa

Sikorskiego 120
woj.
śląskie
tel. (034) 3613558fax. (034) 3613558       "
Pala P.P.U.H.,"


       "
Panel-Bis P.H.U.,"
42-200
 Częstochowa

Einsteina 31/33
woj.
śląskie
tel. (034) 3616822       "
Państwowe Gospodarstwo Leśne Gospodarstwo Rybackie,"


       "
Papirus,"
42-200
 Częstochowa

Tatrzańska 92
woj.
śląskie
tel. (034) 3620229       "
Patron Sp. z o.o.,"


       "
Paula F.H.,"
42-200
 Częstochowa

Kozia 6
woj.
śląskie
tel. (034) 3245030       "
Paw-Pol S.C.,"


       "
Prometeusz P.P.H.U.,"
42-200
 Częstochowa

Faradaya 6
woj.
śląskie
tel. (034) 3615951       "
Przedsiębiorstwo Energetyki Cieplnej Zakład Cieplny,"


       "
Przedsiębiorstwo Wodociągów i Kanalizacji Sp. z o.o.,"
42-200
 Częstochowa

Tartakowa 51
woj.
śląskie
tel. (034) 3612487       "
Przedsiębiorstwo Wodociągów i Kanalizacji Sp. z o.o.,"


       "
PZU Życie S.A. Filia,"
42-200
 Częstochowa

Nadrzeczna 46/48
woj.
śląskie
tel. (034) 3247066fax. (034) 3247066       "
Płotex,"


       "
Radek,"
42-200
 Częstochowa

Al. NMP 18
woj.
śląskie
tel. (034) 3655796       "
Radosz Bartosz i Jerzy S.C.,"


       "
Raj Dziecka,"
42-200
 Częstochowa

Krakowska 45
woj.
śląskie
tel. (034) 3680860       "
Randir S.C.,"


       "
Redo S.C.,"
42-200
 Częstochowa

Warszawska 67
woj.
śląskie
tel. (034) 3613185       "
Rehlis Sp. j.,"


       "
Rektom,"
42-200
 Częstochowa

Sporna 8
woj.
śląskie
tel. (034) 3241385fax. (034) 3241385       "
Rems,"


       "
Renifer,"
42-200
 Częstochowa

Rybacka 41
woj.
śląskie
tel. (034) 3620823       "
Retkom,"


       "
Right Now,"
42-200
 Częstochowa

Piastowska 98
woj.
śląskie
tel. (034) 3658531       "
Rojanka,"


       "
Roka S.C.,"
42-200
 Częstochowa

Mehoffera 84
woj.
śląskie
tel. (034) 3657638       "
Rowinga,"


       "
Prefdróg-Przedsiębiorstwo Robót Drogowych,"
32-590
 Libiąż

Żurawia 2
woj.
śląskie
tel. (032) 3277242       "
Prezrol Sp. z o.o.,"


       "
Primo Profile Sp. z o.o.,"
32-500
 Chrzanów

Garncarska 30
woj.
śląskie
tel. (032) 6235126       "
PRO 4 Sp. z o.o.,"


       "
Pro-Ardes Sp. z o.o,"
41-940 Piekary Śląskie
ul. Bytomska 72
woj.
śląskie
tel. (032) 2872143fax. (032) 2872143       "
Pro-Electronic,"
Internet : http://www.gbg.com.pl

       "
Produkcja Bram,"
44-335 Jastrzębie Zdrój
ul. Katowicka 5/10
woj.
śląskie
tel. (032) 4764949fax. (032) 4764949       "
Profilm Studio Foto,"
NIP : 647-000-90-93osoba do kontaktu : Sybilla Malina Wąsowska

       "
Progór Sp. z o.o.-Górnicze Przedsiębiorstwo Usługowo-Handlowe,"
42-200
 Częstochowa

Wieluńska 13
woj.
śląskie
tel. (034) 3655545       "
Prokuratura Rejonowa w Rybniku Ośrodek Zamiejscowy Siedziba,"


       "
Rozalia S.C.,"
42-200
 Częstochowa

Al. Armii Krajowej 12/30
woj.
śląskie
tel. (034) 3614511       "
Ryster,"


       "
S & W Technik S.C.,"
42-200
 Częstochowa

Okrężna 12
woj.
śląskie
tel. (034) 3618400       "
Safona,"


       "
Saripol S.C.,"
42-200
 Częstochowa

Jasnogórska 11/1
woj.
śląskie
tel. (034) 3247223       "
Saturn I,"


       "
Schnotale S.C.,"
42-200
 Częstochowa

Łódzka 233
woj.
śląskie
tel. (034) 3224941       "
Serduszko,"


       "
Shell Polska Sp. z o.o.-Stacja Paliw,"
42-200
 Częstochowa

Stary Rynek 20
woj.
śląskie
tel. (034) 3285427       "
Sirran,"


       "
Spółdzielnia Mieszkaniowa,"
42-200
 Częstochowa

Mirowska 6
woj.
śląskie
tel. (034) 3656805fax. (034) 3656805       "
"Spółdzielnia Mieszkaniowa Administracja Osiedla ""700-lecia""","


       "
"Spółdzielnia Mieszkaniowa Administracja Osiedla ""Korfantego""","
42-200
 Częstochowa

Rędzińska 115
woj.
śląskie
tel. (034) 3621007       "
"Spółdzielnia Mieszkaniowa Administracja Osiedla ""Księcia Władysława""","


       "
"Spółdzielnia Mieszkaniowa Administracja Osiedla ""Pawlikowskiego""","
42-200
 Częstochowa

Bytomska 63
woj.
śląskie
tel. (034) 3628837       "
"Spółdzielnia Mieszkaniowa Administracja Osiedla ""Sikorskiego""","


       "
